-0.494864,0.984076,0.102355,0.836979,0.938117,1.743273,-0.415645,0.500015,1.160450,1.702941,2.634984,1.221241,0.112157,2.055545,-0.801938,-0.287811,1.411568,-1.118449,-1.388913,-1.316056,-1.092403,-1.384732,-1.316824,-0.889582,-0.310107,0.078322,-0.338766,0.295808
1.142977,0.301759,1.322453,-0.450682,1.403413,0.084092,2.501401,-1.422890,1.986223,-0.431434,1.488648,-2.301286,0.279308,1.013012,1.250235,0.632389,-0.182400,0.749809,0.325118,-1.633984,-1.451338,-1.702734,-1.581675,-1.534820,-1.494531,-0.678398,-1.743400,1.047434
0.391617,0.698384,0.220616,-0.798105,1.640398,1.718597,0.098817,0.428787,0.369492,-0.905113,1.492945,1.164235,0.015792,0.409725,0.168396,-0.022420,0.610275,1.406806,0.105483,-1.096420,-1.723207,-2.077229,-1.702903,-1.481065,0.123378,-1.529191,1.293710,0.389410
-1.720472,1.334625,0.994454,0.134698,2.329460,-0.272287,1.827190,0.888193,0.894095,-0.366033,2.887320,-0.135311,0.577223,1.914596,-0.661068,0.126007,-0.058752,0.965950,-0.197495,-1.583733,-1.928323,-2.452737,-2.335671,-2.795907,-1.254368,-0.698534,0.713667,0.551609
-0.724832,-1.787067,0.100658,1.234925,-0.461093,-1.316126,-1.785139,-0.552926,1.118484,0.270329,0.191692,-0.143238,1.108577,1.281871,0.966916,-0.432507,1.513069,-2.040884,-1.237752,-2.567738,-3.003624,-3.071423,-3.094196,-2.305342,-1.453656,-2.272353,-0.427246,0.363696
-0.358246,-1.224815,1.299524,0.122273,0.459999,0.502281,1.236703,-0.054618,-1.203130,0.336380,-0.235002,1.938703,0.084590,2.228382,0.718630,2.196155,-0.368083,-0.885859,-1.492602,-2.826904,-3.796347,-4.043368,-3.567704,-2.790607,-1.902281,-0.409547,-0.545690,-1.134671
-0.704263,2.618164,0.115036,1.930808,0.376328,0.660817,-1.225842,-2.223902,-1.425229,0.354273,1.560687,0.875632,-1.123662,-0.775655,1.374830,1.244710,-1.623151,-1.400823,-1.870663,-3.151512,-4.052097,-4.521758,-4.091745,-3.034917,-2.394063,0.156524,1.051453,1.309453
1.015867,0.740095,0.033597,-0.349726,-0.540795,1.663050,0.271662,-0.879052,-1.153648,-0.756905,0.696482,0.000129,1.067032,-0.081803,0.710724,0.187314,0.580486,0.073565,-1.354631,-2.742596,-3.657284,-3.961468,-3.396850,-2.467395,-1.353778,-0.480715,1.623779,0.675759
1.546057,-0.112679,-0.081558,0.504609,-0.908834,-0.055726,0.429087,0.442870,-1.228657,0.669017,0.312146,-0.627014,-0.189050,1.611501,-0.834441,-0.487660,-0.877140,-0.359652,-1.821658,-2.200762,-2.683616,-2.616614,-2.423425,-1.831827,-1.307016,-1.384828,0.643655,0.039407
1.464762,1.789738,0.384278,1.294303,-0.061769,-0.651258,0.076489,0.369016,-0.339632,1.169589,0.246683,1.386741,-1.242187,0.980426,0.581662,-0.018521,0.051483,0.550221,-1.874256,-1.031574,-1.179618,-1.259759,-0.944154,-0.968858,-0.634285,0.691934,0.829517,-1.704658
0.157871,1.629628,1.876273,0.312642,0.145995,-0.182041,2.165282,0.601215,-0.887277,-0.375927,2.652480,-0.792865,1.777223,1.235073,1.208371,2.545461,1.728551,0.660548,0.301904,-1.432797,-0.502994,-0.401983,-1.366745,-0.232340,-0.407168,-1.263093,-1.093296,-1.605243
